seed,n,eph,per
0,37130,0.1389695,4.2809346
0,37130,9.76166e-2,4.0748104
0,37130,0.1607894,4.7012877
1,37130,0.149053,5.0205255
1,37130,0.1282546,4.9499991
1,37130,0.1471745,5.0062908
1,37130,0.1462556,4.870991
1,37130,0.1541525,4.7862543
1,37130,0.2058808,5.5083992
1,37130,0.1438814,4.9366258
1,37130,0.1475104,4.8781295
1,37130,0.1097422,4.4597289
1,37130,0.1279482,5.2840604
2,37130,0.1200929,4.4619398
2,37130,0.1552553,4.9508131
2,37130,0.1116351,4.7904144
2,37130,0.2057827,4.3548466
2,37130,0.1754855,4.8691619
2,37130,0.1114176,4.7092673
2,37130,0.1169758,4.8801603
2,37130,0.1795697,4.9225373
2,37130,0.1119141,4.7209066
2,37130,0.1497697,4.204535
3,37130,0.1988239,4.7330619
3,37130,0.1632839,4.8151875
3,37130,0.1060432,4.6092025
3,37130,0.1674413,4.4378132
3,37130,0.150277,4.8873235
3,37130,0.111679,4.5002059
3,37130,0.1641535,4.4316788
3,37130,0.1419922,4.3173288
3,37130,0.1123264,4.6663897
3,37130,0.1589277,4.8681331
4,37130,0.1676735,4.2742343
4,37130,0.1463218,4.8487129
4,37130,0.1631874,4.2742239
4,37130,0.1887947,4.3636493
4,37130,0.1667532,4.590636
4,37130,0.2453837,4.4786699
4,37130,0.196436,4.5577222
4,37130,0.2318412,4.1422218
4,37130,0.1834865,4.5445517
4,37130,0.2115383,4.5216182
5,37130,0.1737749,4.5413522
5,37130,0.2044596,4.760783
5,37130,0.228207,5.2780117
5,37130,0.2013164,4.7053176
5,37130,0.1988586,5.0474416
5,37130,0.2326939,4.6564883
5,37130,0.2069653,4.8579209
5,37130,0.2299513,4.6028971
5,37130,0.2212724,4.7048282
5,37130,0.2978957,4.5930235
6,37130,0.1963211,5.336541
6,37130,0.1544487,4.7028554
6,37130,0.1215109,4.8463911
6,37130,0.1339971,4.4257384
6,37130,0.2265459,5.4021965
6,37130,0.139078,4.7909143
6,37130,0.1122063,5.0715956
6,37130,0.1495914,4.3954237
6,37130,0.1866127,5.3374122
6,37130,0.1499979,4.8484233
7,37130,0.1481288,4.7587056
7,37130,0.1670458,4.2099587
7,37130,0.1411286,4.3283793
7,37130,0.1701249,4.8789684
7,37130,0.1230145,5.0185957
7,37130,0.1388333,4.7114934
7,37130,0.1366138,4.1169724
7,37130,0.1722565,5.176817
7,37130,0.1340379,4.3462649
7,37130,0.1432278,5.2373279
8,37130,0.1574286,4.8979344
8,37130,0.1306983,4.3200033
8,37130,0.1256042,4.4104497
8,37130,0.1415794,4.532439
8,37130,0.1069398,5.0301473
8,37130,0.151879,4.416032
8,37130,0.1264799,4.718317
8,37130,0.1415284,4.3919838
8,37130,0.1419406,4.4829644
8,37130,0.1498783,4.8824177
9,37130,0.1202609,4.3645818
9,37130,0.1142895,4.5232978
9,37130,0.1201971,4.7626955
9,37130,0.1354726,4.7084866
9,37130,0.1572117,4.8514282
9,37130,0.1706197,4.4620521
9,37130,0.1436575,4.604772
9,37130,0.1129938,4.7637495
9,37130,0.1383155,4.2306389
9,37130,0.1902863,4.7582086
10,37130,0.1498471,4.6853812
10,37130,0.1566275,4.3070813
10,37130,0.2900451,5.120089
10,37130,0.1529315,4.7292494
10,37130,0.1247185,5.6266657
10,37130,0.1361928,4.6172185
10,37130,0.1478793,4.9100175
10,37130,0.1273679,5.0011493
10,37130,0.1450331,4.8985404
10,37130,0.2117201,5.0648958
11,37130,0.128198,4.9469525
11,37130,0.1588176,4.7081953
11,37130,0.1399759,4.2978303
11,37130,0.2252101,4.5117222
11,37130,0.1222297,4.5352941
11,37130,0.1271052,4.5284555
11,37130,0.1963936,4.617246
11,37130,0.143145,4.9027854
11,37130,0.1440663,4.4222267
11,37130,0.124759,4.3921851
12,37130,0.1110869,4.7705992
12,37130,0.1957812,5.2432263
12,37130,0.1194998,5.1401278
12,37130,0.1146471,4.6247082
12,37130,0.2326128,5.1006041
12,37130,0.1398405,5.2797416
12,37130,0.1441613,4.4317795
12,37130,0.2185009,4.7579211
12,37130,0.1189199,5.0926889
12,37130,0.1205261,4.8240541
13,37130,0.2254377,4.7583132
13,37130,0.2034017,4.8618265
13,37130,0.1661803,4.552483
13,37130,0.168218,4.4809475
13,37130,0.2097318,4.5474521
13,37130,0.196305,4.8075108
13,37130,0.1507742,4.7011807
13,37130,0.1769403,4.7482184
13,37130,0.2587355,4.5912842
13,37130,0.2155368,4.7269055
14,37130,0.2348429,4.7830747
14,37130,0.1390572,4.5367249
14,37130,0.2063757,5.0012405
14,37130,0.1536544,4.2910911
14,37130,0.1531567,4.3780771
14,37130,0.1875214,4.7850865
14,37130,0.1324637,4.5139481
14,37130,0.1303187,4.9283875
14,37130,0.14661,4.6876729
14,37130,0.1657701,4.3642983
15,37130,0.2406317,5.0284509
15,37130,0.1342632,4.8678229
15,37130,0.1589629,4.8837775
15,37130,0.1158983,4.869156
15,37130,0.1481023,5.0353637
15,37130,0.1220364,4.6642358
15,37130,0.1164866,4.6938795
15,37130,0.1142068,4.6826222
15,37130,0.1241941,4.8212221
15,37130,0.1462011,4.8229419
16,37130,0.1705544,5.2756582
16,37130,0.1734772,4.8768572
16,37130,0.1905684,5.8593897
16,37130,0.2813721,6.3366821
16,37130,0.2645235,6.4623755
16,37130,0.3110694,5.6065477
16,37130,0.254558,5.2531037
16,37130,0.2234522,5.0207623
16,37130,0.2682951,4.9994836
16,37130,0.2433527,5.3260769
17,37130,0.2472396,4.9022479
17,37130,0.1238167,4.049104
17,37130,0.1238696,4.5738228
17,37130,0.1311263,4.6668313
17,37130,0.151158,4.6355677
17,37130,0.1493453,4.1366903
17,37130,0.2580104,4.8974237
17,37130,0.120883,4.235647
17,37130,0.1561276,4.7038835
17,37130,0.160201,4.3873385
18,37130,0.1401323,4.7333556
18,37130,0.1432294,4.390308
18,37130,0.1587318,4.9290591
18,37130,0.147845,4.2577704
18,37130,0.1293108,4.2450983
18,37130,0.1690454,4.6106444
18,37130,0.1489711,4.0872106
18,37130,0.223523,4.639811
18,37130,0.2464525,4.6273893
18,37130,0.1475713,4.9401197
19,37130,0.1263375,4.3085196
19,37130,0.1388352,5.1397262
19,37130,0.1160386,4.1717737
19,37130,0.2586541,4.7215269
19,37130,0.201655,4.8686612
19,37130,0.1814672,4.9953497
19,37130,0.2041015,4.6080353
19,37130,0.2313338,4.7698236
19,37130,0.1994528,4.7123666
19,37130,0.2322795,4.6092833
20,37130,0.2340041,5.2526361
20,37130,0.1343193,4.550948
20,37130,0.1194589,4.8417759
20,37130,0.1614125,4.7009273
20,37130,0.1568577,4.8421971
20,37130,0.1194264,4.4769947
20,37130,0.1197821,4.7840811
20,37130,0.1213171,4.5510945
20,37130,0.1453458,4.8139338
20,37130,0.1224684,4.5526254
21,37130,0.1559927,4.3741093
21,37130,0.2111355,4.7010227
21,37130,0.1355505,4.119962
21,37130,0.1142122,4.1454508
21,37130,0.1137355,4.8746828
21,37130,0.1512265,4.4348219
21,37130,0.1756524,4.5699401
21,37130,0.1130436,4.153455
21,37130,0.104176,4.2063898
21,37130,0.1897206,4.3897448
22,37130,0.1558637,4.4991355
22,37130,0.211067,4.8191953
22,37130,0.2695363,4.5522848
22,37130,0.1873461,4.781746
22,37130,0.1757568,4.5465648
22,37130,0.2223175,4.7157829
22,37130,0.2240125,4.6590192
22,37130,0.2534109,4.6983732
22,37130,0.2170714,4.4330501
22,37130,0.2026497,4.6062337
23,37130,0.2476663,4.9537229
23,37130,0.1341678,4.4126268
23,37130,0.211896,4.8593069
23,37130,0.1561235,5.1109083
23,37130,0.124527,4.1036856
23,37130,0.1999932,4.6692446
23,37130,0.1439888,5.0453327
23,37130,0.1596322,4.1504351
23,37130,0.2187431,4.6157205
23,37130,0.1086519,5.1015753
24,37130,0.1502965,4.1511155
24,37130,0.120418,4.6600907
24,37130,0.1713408,4.1542497
24,37130,0.1168847,4.5758286
24,37130,0.1233835,4.3225873
24,37130,0.118546,4.6331354
24,37130,0.2017535,4.5550405
24,37130,0.189802,4.8512029
24,37130,0.1332131,4.5415143
24,37130,0.1215189,4.2137094
25,37130,0.1960003,4.7748185
25,37130,0.1407289,4.508009
25,37130,0.1633868,4.8991605
25,37130,0.1254757,4.2817834
25,37130,0.1071813,4.720315
25,37130,0.1163821,4.6674697
25,37130,0.1534478,4.9012641
25,37130,0.1318438,4.5554281
25,37130,0.1679071,4.7798724
25,37130,0.156007,4.4526439
26,37130,0.1173274,4.959583
26,37130,0.1499113,4.2759217
26,37130,0.1375411,4.4149403
26,37130,0.1941742,4.8277591
26,37130,0.1660734,4.9468811
26,37130,0.1300704,4.5293724
26,37130,0.2075055,4.7786485
26,37130,0.1781688,4.5587931
26,37130,0.1776976,4.8236196
26,37130,0.3113889,4.8221856
27,37130,0.1441725,4.8839313
27,37130,0.1952702,5.1555124
27,37130,0.1209754,3.9081332
27,37130,0.2334955,4.7103745
27,37130,0.1281588,4.2964326
27,37130,0.2247332,4.6649161
27,37130,0.1101657,4.2533338
27,37130,0.2101845,4.7889287
27,37130,0.1462231,4.537917
27,37130,0.2201213,4.7890464
